 9.44060876e+05  9.44060876e+05  0.00000000e+00  9.44060876e+05  7.98593006e-01 -4.74258525e-02  9.44060876e+05  7.97891364e-01 -3.55068320e-02  9.44060876e+05 -4.04217272e-03 -7.10136640e-04 
 9.71627952e+05  9.71627952e+05  0.00000000e+00  9.71627952e+05  7.98509662e-01 -4.88090160e-02  9.71627952e+05  7.97766575e-01 -3.65385664e-02  9.71627952e+05 -4.04466850e-03 -7.30771329e-04 
 1.00000000e+06  1.00000000e+06  0.00000000e+00  1.00000000e+06  7.98421383e-01 -5.02324156e-02  1.00000000e+06  7.97634410e-01 -3.75999701e-02  1.00000000e+06 -4.04731179e-03 -7.51999401e-04 
 1.02920053e+06  1.02920053e+06  0.00000000e+00  1.02920053e+06  7.98327876e-01 -5.16972125e-02  1.02920053e+06  7.97494436e-01 -3.86918680e-02  1.02920053e+06 -4.05011128e-03 -7.73837360e-04 
 1.05925373e+06  1.05925373e+06  0.00000000e+00  1.05925373e+06  7.98228833e-01 -5.32046005e-02  1.05925373e+06  7.97346191e-01 -3.98151058e-02  1.05925373e+06 -4.05307618e-03 -7.96302116e-04 
 1.09018449e+06  1.09018449e+06  0.00000000e+00  1.09018449e+06  7.98123926e-01 -5.47558068e-02  1.09018449e+06  7.97189189e-01 -4.09705495e-02  1.09018449e+06 -4.05621622e-03 -8.19410991e-04 
 1.12201845e+06  1.12201845e+06  0.00000000e+00  1.12201845e+06  7.98012808e-01 -5.63520932e-02  1.12201845e+06  7.97022914e-01 -4.21590863e-02  1.12201845e+06 -4.05954172e-03 -8.43181727e-04 
 1.15478198e+06  1.15478198e+06  0.00000000e+00  1.15478198e+06  7.97895111e-01 -5.79947565e-02  1.15478198e+06  7.96846820e-01 -4.33816243e-02  1.15478198e+06 -4.06306360e-03 -8.67632487e-04 
 1.18850223e+06  1.18850223e+06  0.00000000e+00  1.18850223e+06  7.97770446e-01 -5.96851297e-02  1.18850223e+06  7.96660330e-01 -4.46390930e-02  1.18850223e+06 -4.06679340e-03 -8.92781860e-04 
 1.22320712e+06  1.22320712e+06  0.00000000e+00  1.22320712e+06  7.97638402e-01 -6.14245828e-02  1.22320712e+06  7.96462832e-01 -4.59324432e-02  1.22320712e+06 -4.07074336e-03 -9.18648864e-04 
 1.25892541e+06  1.25892541e+06  0.00000000e+00  1.25892541e+06  7.97498542e-01 -6.32145238e-02  1.25892541e+06  7.96253679e-01 -4.72626474e-02  1.25892541e+06 -4.07492643e-03 -9.45252948e-04 
 1.29568670e+06  1.29568670e+06  0.00000000e+00  1.29568670e+06  7.97350403e-01 -6.50563995e-02  1.29568670e+06  7.96032186e-01 -4.86306997e-02  1.29568670e+06 -4.07935628e-03 -9.72613994e-04 
 1.33352143e+06  1.33352143e+06  0.00000000e+00  1.33352143e+06  7.97193496e-01 -6.69516964e-02  1.33352143e+06  7.95797628e-01 -5.00376159e-02  1.33352143e+06 -4.08404743e-03 -1.00075232e-03 
 1.37246096e+06  1.37246096e+06  0.00000000e+00  1.37246096e+06  7.97027303e-01 -6.89019417e-02  1.37246096e+06  7.95549240e-01 -5.14844333e-02  1.37246096e+06 -4.08901520e-03 -1.02968867e-03 
 1.41253754e+06  1.41253754e+06  0.00000000e+00  1.41253754e+06  7.96851276e-01 -7.09087045e-02  1.41253754e+06  7.95286208e-01 -5.29722109e-02  1.41253754e+06 -4.09427583e-03 -1.05944422e-03 
 1.45378439e+06  1.45378439e+06  0.00000000e+00  1.45378439e+06  7.96664832e-01 -7.29735961e-02  1.45378439e+06  7.95007676e-01 -5.45020291e-02  1.45378439e+06 -4.09984648e-03 -1.09004058e-03 
 1.49623566e+06  1.49623566e+06  0.00000000e+00  1.49623566e+06  7.96467356e-01 -7.50982717e-02  1.49623566e+06  7.94712734e-01 -5.60749893e-02  1.49623566e+06 -4.10574532e-03 -1.12149979e-03 
 1.53992653e+06  1.53992653e+06  0.00000000e+00  1.53992653e+06  7.96258197e-01 -7.72844309e-02  1.53992653e+06  7.94400422e-01 -5.76922141e-02  1.53992653e+06 -4.11199156e-03 -1.15384428e-03 
 1.58489319e+06  1.58489319e+06  0.00000000e+00  1.58489319e+06  7.96036665e-01 -7.95338188e-02  1.58489319e+06  7.94069723e-01 -5.93548461e-02  1.58489319e+06 -4.11860553e-03 -1.18709692e-03 
 1.63117291e+06  1.63117291e+06  0.00000000e+00  1.63117291e+06  7.95802028e-01 -8.18482268e-02  1.63117291e+06  7.93719564e-01 -6.10640483e-02  1.63117291e+06 -4.12560873e-03 -1.22128097e-03 
 1.67880402e+06  1.67880402e+06  0.00000000e+00  1.67880402e+06  7.95553513e-01 -8.42294939e-02  1.67880402e+06  7.93348805e-01 -6.28210029e-02  1.67880402e+06 -4.13302389e-03 -1.25642006e-03 
 1.72782598e+06  1.72782598e+06  0.00000000e+00  1.72782598e+06  7.95290301e-01 -8.66795073e-02  1.72782598e+06  7.92956247e-01 -6.46269107e-02  1.72782598e+06 -4.14087507e-03 -1.29253821e-03 
 1.77827941e+06  1.77827941e+06  0.00000000e+00  1.77827941e+06  7.95011524e-01 -8.92002034e-02  1.77827941e+06  7.92540616e-01 -6.64829903e-02  1.77827941e+06 -4.14918768e-03 -1.32965981e-03 
 1.83020611e+06  1.83020611e+06  0.00000000e+00  1.83020611e+06  7.94716264e-01 -9.17935688e-02  1.83020611e+06  7.92100569e-01 -6.83904769e-02  1.83020611e+06 -4.15798861e-03 -1.36780954e-03 
 1.88364909e+06  1.88364909e+06  0.00000000e+00  1.88364909e+06  7.94403549e-01 -9.44616412e-02  1.88364909e+06  7.91634686e-01 -7.03506216e-02  1.88364909e+06 -4.16730628e-03 -1.40701243e-03 
 1.93865264e+06  1.93865264e+06  0.00000000e+00  1.93865264e+06  7.94072348e-01 -9.72065103e-02  1.93865264e+06  7.91141463e-01 -7.23646893e-02  1.93865264e+06 -4.17717073e-03 -1.44729379e-03 
 1.99526231e+06  1.99526231e+06  0.00000000e+00  1.99526231e+06  7.93721573e-01 -1.00030318e-01  1.99526231e+06  7.90619314e-01 -7.44339577e-02  1.99526231e+06 -4.18761371e-03 -1.48867915e-03 
 2.05352503e+06  2.05352503e+06  0.00000000e+00  2.05352503e+06  7.93350069e-01 -1.02935261e-01  2.05352503e+06  7.90066561e-01 -7.65597154e-02  2.05352503e+06 -4.19866877e-03 -1.53119431e-03 
 2.11348904e+06  2.11348904e+06  0.00000000e+00  2.11348904e+06  7.92956615e-01 -1.05923589e-01  2.11348904e+06  7.89481431e-01 -7.87432598e-02  2.11348904e+06 -4.21037137e-03 -1.57486520e-03 
 2.17520403e+06  2.17520403e+06  0.00000000e+00  2.17520403e+06  7.92539918e-01 -1.08997607e-01  2.17520403e+06  7.88862052e-01 -8.09858947e-02  2.17520403e+06 -4.22275897e-03 -1.61971789e-03 
 2.23872114e+06  2.23872114e+06  0.00000000e+00  2.23872114e+06  7.92098609e-01 -1.12159676e-01  2.23872114e+06  7.88206444e-01 -8.32889281e-02  2.23872114e+06 -4.23587112e-03 -1.66577856e-03 
 2.30409298e+06  2.30409298e+06  0.00000000e+00  2.30409298e+06  7.91631241e-01 -1.15412213e-01  2.30409298e+06  7.87512520e-01 -8.56536688e-02  2.30409298e+06 -4.24974960e-03 -1.71307338e-03 
 2.37137371e+06  2.37137371e+06  0.00000000e+00  2.37137371e+06  7.91136278e-01 -1.18757692e-01  2.37137371e+06  7.86778072e-01 -8.80814238e-02  2.37137371e+06 -4.26443855e-03 -1.76162848e-03 
 2.44061907e+06  2.44061907e+06  0.00000000e+00  2.44061907e+06  7.90612099e-01 -1.22198645e-01  2.44061907e+06  7.86000773e-01 -9.05734940e-02  2.44061907e+06 -4.27998454e-03 -1.81146988e-03 
 2.51188643e+06  2.51188643e+06  0.00000000e+00  2.51188643e+06  7.90056986e-01 -1.25737658e-01  2.51188643e+06  7.85178164e-01 -9.31311707e-02  2.51188643e+06 -4.29643673e-03 -1.86262341e-03 
 2.58523484e+06  2.58523484e+06  0.00000000e+00  2.58523484e+06  7.89469121e-01 -1.29377380e-01  2.58523484e+06  7.84307650e-01 -9.57557309e-02  2.58523484e+06 -4.31384699e-03 -1.91511462e-03 
 2.66072506e+06  2.66072506e+06  0.00000000e+00  2.66072506e+06  7.88846581e-01 -1.33120513e-01  2.66072506e+06  7.83386496e-01 -9.84484326e-02  2.66072506e+06 -4.33227008e-03 -1.96896865e-03 
 2.73841963e+06  2.73841963e+06  0.00000000e+00  2.73841963e+06  7.88187331e-01 -1.36969819e-01  2.73841963e+06  7.82411814e-01 -1.01210509e-01  2.73841963e+06 -4.35176371e-03 -2.02421018e-03 
