 9.02800000e-07  9.02800000e-07  9.02800000e-07 -5.73462056e-01  9.02800000e-07 -7.79386545e-01  9.02800000e-07 -2.05924490e-04 
 9.12800000e-07  9.12800000e-07  9.12800000e-07 -5.20890449e-01  9.12800000e-07 -7.57195952e-01  9.12800000e-07 -2.36305504e-04 
 9.22800000e-07  9.22800000e-07  9.22800000e-07 -4.66263125e-01  9.22800000e-07 -7.32016489e-01  9.22800000e-07 -2.65753364e-04 
 9.32800000e-07  9.32800000e-07  9.32800000e-07 -4.09795674e-01  9.32800000e-07 -7.03947582e-01  9.32800000e-07 -2.94151908e-04 
 9.42800000e-07  9.42800000e-07  9.42800000e-07 -3.51710946e-01  9.42800000e-07 -6.73100054e-01  9.42800000e-07 -3.21389107e-04 
 9.52800000e-07  9.52800000e-07  9.52800000e-07 -2.92238177e-01  9.52800000e-07 -6.39595682e-01  9.52800000e-07 -3.47357506e-04 
 9.62800000e-07  9.62800000e-07  9.62800000e-07 -2.31612076e-01  9.62800000e-07 -6.03566724e-01  9.62800000e-07 -3.71954648e-04 
 9.72800000e-07  9.72800000e-07  9.72800000e-07 -1.70071909e-01  9.72800000e-07 -5.65155393e-01  9.72800000e-07 -3.95083485e-04 
 9.82800000e-07  9.82800000e-07  9.82800000e-07 -1.07860545e-01  9.82800000e-07 -5.24513299e-01  9.82800000e-07 -4.16652754e-04 
 9.92800000e-07  9.92800000e-07  9.92800000e-07 -4.52235051e-02  9.92800000e-07 -4.81800852e-01  9.92800000e-07 -4.36577347e-04 
 1.00280000e-06  1.00280000e-06  1.00280000e-06  1.75920113e-02  1.00280000e-06 -4.37186629e-01  1.00280000e-06 -4.54778640e-04 
 1.01280000e-06  1.01280000e-06  1.01280000e-06  8.03381001e-02  1.01280000e-06 -3.90846710e-01  1.01280000e-06 -4.71184810e-04 
 1.02280000e-06  1.02280000e-06  1.02280000e-06  1.42767131e-01  1.02280000e-06 -3.42963986e-01  1.02280000e-06 -4.85731117e-04 
 1.03280000e-06  1.03280000e-06  1.03280000e-06  2.04632726e-01  1.03280000e-06 -2.93727436e-01  1.03280000e-06 -4.98360161e-04 
 1.04280000e-06  1.04280000e-06  1.04280000e-06  2.65690728e-01  1.04280000e-06 -2.43331381e-01  1.04280000e-06 -5.09022109e-04 
 1.05280000e-06  1.05280000e-06  1.05280000e-06  3.25700171e-01  1.05280000e-06 -1.91974722e-01  1.05280000e-06 -5.17674893e-04 
 1.06280000e-06  1.06280000e-06  1.06280000e-06  3.84424223e-01  1.06280000e-06 -1.39860150e-01  1.06280000e-06 -5.24284374e-04 
 1.07280000e-06  1.07280000e-06  1.07280000e-06  4.41631129e-01  1.07280000e-06 -8.71933525e-02  1.07280000e-06 -5.28824482e-04 
 1.08280000e-06  1.08280000e-06  1.08280000e-06  4.97095119e-01  1.08280000e-06 -3.41821962e-02  1.08280000e-06 -5.31277315e-04 
 1.09280000e-06  1.09280000e-06  1.09280000e-06  5.50597301e-01  1.09280000e-06  1.89640894e-02  1.09280000e-06 -5.31633212e-04 
 1.10280000e-06  1.10280000e-06  1.10280000e-06  6.01926528e-01  1.10280000e-06  7.20357389e-02  1.10280000e-06 -5.29890789e-04 
 1.11280000e-06  1.11280000e-06  1.11280000e-06  6.50880225e-01  1.11280000e-06  1.24823280e-01  1.11280000e-06 -5.26056946e-04 
